"日期","股票代码","股票名称","收盘价","最高价","最低价","开盘价","前收盘","涨跌额","涨跌幅","换手率","成交量","成交金额","总市值","流通市值","成交笔数"
2019-12-20,"300750",宁德时代,92.78,94.88,92.71,93.24,93.25,-0.47,-0.504,0.8613,10357947,968703786.34,204895324166,111576254831,18867
2019-12-23,"300750",宁德时代,92.9,95.39,91.56,92.0,92.78,0.12,0.1293,1.176,14142900,1327211448.96,205160332130,111720565572,23962
2019-12-24,"300750",宁德时代,99.5,100.09,93.2,93.2,92.9,6.6,7.1044,2.47,29704390,2899590776.3,219735770150,119657656344,45071
2019-12-25,"300750",宁德时代,105.3,105.48,98.15,99.35,99.5,5.8,5.8291,1.9381,23307715,2363520362.46,232544488410,126632675508,41029
2019-12-26,"300750",宁德时代,105.12,106.98,102.68,105.0,105.3,-0.18,-0.1709,1.2341,14841677,1549926129.0,232146976464,126416209396,29549
2019-12-27,"300750",宁德时代,104.2,110.0,103.15,105.12,105.12,-0.92,-0.8752,2.0003,24054959,2568286547.97,230115248740,125309827046,46845
2019-12-30,"300750",宁德时代,110.0,110.5,105.0,106.57,104.2,5.8,5.5662,1.9606,23577964,2546998962.12,242923967000,132284846210,41086
2019-12-31,"300750",宁德时代,106.4,110.35,105.54,109.86,110.0,-3.6,-3.2727,1.7879,21500700,2311684353.01,234973728080,127955523970,45668
2020-01-02,"300750",宁德时代,107.52,108.85,105.7,107.21,106.4,1.12,1.0526,1.7139,20611589,2213454650.95,237447135744,129302424223,38117
2020-01-03,"300750",宁德时代,109.55,110.19,105.97,107.52,107.52,2.03,1.888,1.5038,18084178,1956828808.74,241930187135,131743680930,37023
2020-01-06,"300750",宁德时代,109.09,114.5,107.8,111.3,109.55,-0.46,-0.4199,2.2036,26500200,2958351779.87,240914323273,131190489755,52727
2020-01-07,"300750",宁德时代,108.5,109.64,107.41,109.01,109.09,-0.59,-0.5408,1.1232,13507544,1461154189.47,239611367450,130480961944,32593
2020-01-08,"300750",宁德时代,109.6,111.5,107.1,109.01,108.5,1.1,1.0138,1.5986,19224068,2098374347.29,242040607120,131803810406,43559
2020-01-09,"300750",宁德时代,115.0,115.5,110.01,112.0,109.6,5.4,4.927,1.6767,20164351,2287090666.44,253965965500,138297793765,46320
2020-01-10,"300750",宁德时代,113.31,114.2,111.68,114.2,115.0,-1.69,-1.4696,1.1997,14428007,1628569248.45,250233770007,136265417491,33004
2020-01-13,"300750",宁德时代,116.9,118.48,114.2,116.0,113.31,3.59,3.1683,1.7959,21597445,2516539925.09,258161924930,140582713836,43174
2020-01-14,"300750",宁德时代,115.7,120.75,115.18,119.51,116.9,-1.2,-1.0265,1.8101,21768473,2585867747.09,255511845290,139139606423,41507
2020-01-15,"300750",宁德时代,115.3,117.58,112.21,115.7,115.7,-0.4,-0.3457,1.4767,17758720,2031327383.2,254628485410,138658570618,43158
2020-01-16,"300750",宁德时代,116.4,116.5,113.85,116.0,115.3,1.1,0.954,1.0755,12934158,1492301746.76,257057725080,139981419080,32024
2020-01-17,"300750",宁德时代,115.08,117.56,114.0,116.36,116.4,-1.32,-1.134,1.2192,14662407,1694771901.3,254142637476,138394000926,31140
2020-01-20,"300750",宁德时代,123.2,125.08,112.9,114.99,115.08,8.12,7.056,2.0699,24892200,2992287056.79,272074843040,148159027755,53561
2020-01-21,"300750",宁德时代,121.65,123.0,120.46,122.51,123.2,-1.55,-1.2581,1.1864,14267108,1734790906.52,268651823505,146295014013,34283
2020-01-22,"300750",宁德时代,133.82,133.82,119.38,121.65,121.65,12.17,10.0041,2.9097,34991561,4493837402.16,295528047854,160930528362,50150
2020-01-23,"300750",宁德时代,130.57,137.0,125.1,132.5,133.82,-3.25,-2.4286,2.9924,35986224,4755930193.29,288350748829,157022112451,64661
2020-02-03,"300750",宁德时代,135.36,143.48,126.5,126.56,130.57,4.79,3.6685,4.3768,52634602,7148822247.27,298928983392,162782516209,94239
2020-02-04,"300750",宁德时代,148.9,148.9,140.01,145.77,135.36,13.54,10.003,2.9864,35913583,5283954889.56,328830715330,179065578188,48459
2020-02-05,"300750",宁德时代,163.79,163.79,156.3,158.17,148.9,14.89,10.0,4.414,53082382,8588999756.73,361713786863,196972136007,81682
2020-02-06,"300750",宁德时代,169.89,169.89,152.99,155.01,163.79,6.1,3.7243,4.8162,57918993,9265610935.71,375185025033,204307932024,132292
2020-02-07,"300750",宁德时代,160.2,169.33,158.95,166.0,169.89,-9.69,-5.7037,3.7835,45499480,7426674364.74,353785631940,192654839662,116247
2020-02-10,"300750",宁德时代,165.26,168.58,160.0,161.0,160.2,5.06,3.1586,3.1217,37540921,6161572536.54,364960134422,198739942588,92990
2020-02-11,"300750",宁德时代,158.4,168.0,157.6,167.2,165.26,-6.86,-4.151,2.8268,33994559,5451183356.85,349810512480,190490178542,91145
2020-02-12,"300750",宁德时代,159.65,161.84,152.03,153.55,158.4,1.25,0.7891,2.7097,32586206,5174595055.65,352571012105,191993415431,79496
2020-02-13,"300750",宁德时代,156.34,159.38,153.69,155.99,159.65,-3.31,-2.0733,2.6078,31360960,4914616428.0,345261209098,188012844150,86608
2020-02-14,"300750",宁德时代,149.9,159.9,148.86,158.9,156.34,-6.44,-4.1192,3.6556,43961853,6739413554.76,331039115030,180268167699,120865
2020-02-17,"300750",宁德时代,154.1,156.16,148.88,149.0,149.9,4.2,2.8019,2.8644,34447133,5309578996.44,340314393770,185319043645,95384
2020-02-18,"300750",宁德时代,156.62,159.0,152.85,154.1,154.1,2.52,1.6353,2.3475,28230513,4400767113.91,345879561014,188349569213,80782
2020-02-19,"300750",宁德时代,153.2,165.1,152.89,165.0,156.62,-3.42,-2.1836,3.4772,41816783,6598898913.78,338326834040,184236713085,120557
2020-02-20,"300750",宁德时代,160.0,165.0,153.0,156.5,153.2,6.8,4.4386,4.311,51844020,8254242623.04,353343952000,192414321760,135603
2020-02-21,"300750",宁德时代,159.9,162.5,155.22,157.8,160.0,-0.1,-0.0625,2.811,33805137,5376640660.24,353123112030,192294062809,98344
2020-02-24,"300750",宁德时代,154.41,159.85,152.48,157.0,159.9,-5.49,-3.4334,3.037,36523081,5670550935.39,340998997677,185691846394,111651
2020-02-25,"300750",宁德时代,161.85,165.5,148.84,149.74,154.41,7.44,4.8183,4.291,51602630,8116792624.55,357429491445,194639112355,141213
2020-02-26,"300750",宁德时代,152.86,160.85,150.7,158.7,161.85,-8.99,-5.5545,2.8129,33827986,5273485008.97,337575978142,183827832651,95008
2020-02-27,"300750",宁德时代,149.48,156.66,148.8,155.1,152.86,-3.38,-2.2112,2.7607,33200245,5062343300.33,330111587156,179763080104,94115
2020-02-28,"300750",宁德时代,135.67,145.0,135.51,139.99,149.48,-13.81,-9.2387,4.2279,50844719,7090643685.99,299613587299,163155318957,125939
2020-03-02,"300750",宁德时代,139.99,141.95,134.95,138.8,135.67,4.32,3.1842,2.6455,31815002,4426474527.31,309153874003,168350505645,82171
2020-03-03,"300750",宁德时代,145.78,149.69,143.9,146.0,139.99,5.79,4.136,2.4689,29691061,4366384638.63,321940508266,175313498914,84824
2020-03-04,"300750",宁德时代,143.7,145.88,139.78,143.99,145.78,-2.08,-1.4268,1.7125,20594614,2945905656.09,317347036890,172812112731,62172
2020-03-05,"300750",宁德时代,145.22,147.83,142.0,146.54,143.7,1.52,1.0578,1.8679,22463328,3254884224.32,320703804434,174640048787,66380
2020-03-06,"300750",宁德时代,143.52,147.3,141.5,142.01,145.22,-1.7,-1.1706,1.3289,15980869,2309879439.45,316949524944,172595646619,49586
2020-03-09,"300750",宁德时代,133.45,140.9,133.0,138.99,143.52,-10.07,-7.0164,2.4468,29425285,4022533011.76,294710939965,160485570243,85664
2020-03-10,"300750",宁德时代,140.53,141.69,133.01,133.61,133.45,7.08,5.3054,2.4343,29274470,4026499803.83,310346409841,168999903981,81644
2020-03-11,"300750",宁德时代,140.78,148.58,138.8,143.0,140.53,0.25,0.1779,2.8208,33923207,4857506589.47,310898509766,169300551359,93830
2020-03-12,"300750",宁德时代,134.2,136.77,131.32,136.2,140.78,-6.58,-4.674,2.7762,33385759,4454589854.6,296367239740,161387512376,94270
2020-03-13,"300750",宁德时代,132.1,133.8,126.01,126.1,134.2,-2.1,-1.5648,2.283,27455284,3557983786.6,291729600370,158862074403,77739
2020-03-16,"300750",宁德时代,119.06,128.88,118.89,128.0,132.1,-13.04,-9.8713,4.0786,49048485,5992811655.68,262932068282,143180307180,124440
2020-03-17,"300750",宁德时代,117.95,122.93,111.25,121.0,119.06,-1.11,-0.9323,3.2613,39220328,4571660103.94,260480744615,141845432822,91405
2020-03-18,"300750",宁德时代,117.35,123.5,116.0,118.9,117.95,-0.6,-0.5087,2.6059,31338376,3757216350.32,259155704795,141123879116,77786
2020-03-19,"300750",宁德时代,115.04,119.5,111.69,119.0,117.35,-2.31,-1.9685,2.7571,33156307,3803916536.71,254054301488,138345897345,77699
2020-03-20,"300750",宁德时代,115.86,119.7,113.22,118.0,115.04,0.82,0.7128,1.8721,22514220,2615607081.53,255865189242,139332020744,60963
2020-03-23,"300750",宁德时代,107.48,111.57,105.01,110.8,115.86,-8.38,-7.2329,2.558,30761809,3324031004.28,237358799756,129254320642,78591
2020-03-24,"300750",宁德时代,111.57,112.88,107.0,110.6,107.48,4.09,3.8054,2.4212,29116996,3222263478.77,246391154529,134172911742,80720
2020-03-25,"300750",宁德时代,121.0,122.18,116.0,116.2,111.57,9.43,8.4521,3.2091,38592846,4603104636.27,267216363700,145513330831,91352
2020-03-26,"300750",宁德时代,119.63,122.35,118.3,119.01,121.0,-1.37,-1.1322,1.6163,19437090,2344662560.14,264190856111,143865783201,55031
2020-03-27,"300750",宁德时代,118.71,123.33,117.36,122.21,119.63,-0.92,-0.769,1.4551,17499077,2101160340.25,262159128387,142759400851,48930
2020-03-30,"300750",宁德时代,119.31,120.64,110.7,116.0,118.71,0.6,0.5054,2.1758,26165539,3010412506.63,263484168207,143480954557,65968
2020-03-31,"300750",宁德时代,120.39,123.13,117.86,120.27,119.31,1.08,0.9052,1.6203,19485192,2350421157.94,265869239883,144779751229,52270
2020-04-01,"300750",宁德时代,120.4,125.56,119.08,123.1,120.39,0.01,0.0083,2.4859,29895088,3664714147.46,265891323880,144791777124,68847
